Level,Teritorija,Starost,Spol,Ukupno,Ne školuje se ,Predškolsko obrazovanje  ,Osnovna škola  ,Srednja škola  ,Specijalizacija poslije srednje škole  ,Viša škola ,Stari program - Osnovne akademske studije,Stari program - Specijalističke studije,Stari program - Magistarske studije,Stari program - Doktorske studije,Program po Bolonji - Studij I ciklusa,Program po Bolonji - Studij II ciklusa,Program po Bolonji - Studij integrisanog I i II ciklusa,Program po Bolonji - Studij III ciklusa,,,
3,PETROVAC,9,"Muški/ 
Male",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,
3,PETROVAC,9,"Ženski/ 
Female",2,-,-,2,-,-,-,-,-,-,-,-,-,-,-,,,
3,PETROVAC,10,"Ukupno/ 
Total",2,-,-,2,-,-,-,-,-,-,-,-,-,-,-,,,
3,PETROVAC,10,"Muški/ 
Male",1,-,-,1,-,-,-,-,-,-,-,-,-,-,-,,,
3,PETROVAC,10,"Ženski/ 
Female",1,-,-,1,-,-,-,-,-,-,-,-,-,-,-,,,
3,PETROVAC,11,"Ukupno/ 
Total",9,-,-,9,-,-,-,-,-,-,-,-,-,-,-,,,
3,PETROVAC,11,"Muški/ 
Male",4,-,-,4,-,-,-,-,-,-,-,-,-,-,-,,,
3,PETROVAC,11,"Ženski/ 
Female",5,-,-,5,-,-,-,-,-,-,-,-,-,-,-,,,
3,PETROVAC,12,"Ukupno/ 
Total",2,-,-,2,-,-,-,-,-,-,-,-,-,-,-,,,
3,PETROVAC,12,"Muški/ 
Male",1,-,-,1,-,-,-,-,-,-,-,-,-,-,-,,,
3,PETROVAC,12,"Ženski/ 
Female",1,-,-,1,-,-,-,-,-,-,-,-,-,-,-,,,
3,PETROVAC,13,"Ukupno/ 
Total",6,-,-,6,-,-,-,-,-,-,-,-,-,-,-,,,
3,PETROVAC,13,"Muški/ 
Male",2,-,-,2,-,-,-,-,-,-,-,-,-,-,-,,,
3,PETROVAC,13,"Ženski/ 
Female",4,-,-,4,-,-,-,-,-,-,-,-,-,-,-,,,
3,PETROVAC,14,"Ukupno/ 
Total",4,-,-,2,2,-,-,-,-,-,-,-,-,-,-,,,
3,PETROVAC,14,"Muški/ 
Male",3,-,-,1,2,-,-,-,-,-,-,-,-,-,-,,,
3,PETROVAC,14,"Ženski/ 
Female",1,-,-,1,-,-,-,-,-,-,-,-,-,-,-,,,
3,PETROVAC,15,"Ukupno/ 
Total",3,-,-,-,3,-,-,-,-,-,-,-,-,-,-,,,
3,PETROVAC,15,"Muški/ 
Male",2,-,-,-,2,-,-,-,-,-,-,-,-,-,-,,,
3,PETROVAC,15,"Ženski/ 
Female",1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,,,
3,PETROVAC,16,"Ukupno/ 
Total",2,-,-,-,2,-,-,-,-,-,-,-,-,-,-,,,
3,PETROVAC,16,"Muški/ 
Male",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,
3,PETROVAC,16,"Ženski/ 
Female",2,-,-,-,2,-,-,-,-,-,-,-,-,-,-,,,
3,PETROVAC,17,"Ukupno/ 
Total",3,-,-,-,3,-,-,-,-,-,-,-,-,-,-,,,
3,PETROVAC,17,"Muški/ 
Male",2,-,-,-,2,-,-,-,-,-,-,-,-,-,-,,,
3,PETROVAC,17,"Ženski/ 
Female",1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,,,
3,PETROVAC,18,"Ukupno/ 
Total",2,-,-,-,2,-,-,-,-,-,-,-,-,-,-,,,
3,PETROVAC,18,"Muški/ 
Male",1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,,,
3,PETROVAC,18,"Ženski/ 
Female",1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,,,
3,PETROVAC,19,"Ukupno/ 
Total",3,1,-,-,-,-,-,-,-,-,-,2,-,-,-,,,
3,PETROVAC,19,"Muški/ 
Male",2,1,-,-,-,-,-,-,-,-,-,1,-,-,-,,,
3,PETROVAC,19,"Ženski/ 
Female",1,-,-,-,-,-,-,-,-,-,-,1,-,-,-,,,
3,PETROVAC,20,"Ukupno/ 
Total",3,1,-,-,-,-,-,-,-,-,-,2,-,-,-,,,
3,PETROVAC,20,"Muški/ 
Male",3,1,-,-,-,-,-,-,-,-,-,2,-,-,-,,,
3,PETROVAC,20,"Ženski/ 
Female",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,
3,PETROVAC,21,"Ukupno/ 
Total",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,
3,PETROVAC,21,"Muški/ 
Male",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,
3,PETROVAC,21,"Ženski/ 
Female",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,
3,PETROVAC,22,"Ukupno/ 
Total",5,3,-,-,-,-,-,-,-,-,-,2,-,-,-,,,
3,PETROVAC,22,"Muški/ 
Male",3,2,-,-,-,-,-,-,-,-,-,1,-,-,-,,,
3,PETROVAC,22,"Ženski/ 
Female",2,1,-,-,-,-,-,-,-,-,-,1,-,-,-,,,
3,PETROVAC,23,"Ukupno/ 
Total",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,
3,PETROVAC,23,"Muški/ 
Male",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,
3,PETROVAC,23,"Ženski/ 
Female",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,
3,PETROVAC,24,"Ukupno/ 
Total",1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,,,
3,PETROVAC,24,"Muški/ 
Male",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,
3,PETROVAC,24,"Ženski/ 
Female",1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,,,
3,PETROVAC,25-29,"Ukupno/ 
Total",16,15,-,-,-,-,-,1,-,-,-,-,-,-,-,,,
3,PETROVAC,25-29,"Muški/ 
Male",6,6,-,-,-,-,-,-,-,-,-,-,-,-,-,,,
3,PETROVAC,25-29,"Ženski/ 
Female",10,9,-,-,-,-,-,1,-,-,-,-,-,-,-,,,
3,PETROVAC,30-34,"Ukupno/ 
Total",21,21,-,-,-,-,-,-,-,-,-,-,-,-,-,,,
3,PETROVAC,30-34,"Muški/ 
Male",10,10,-,-,-,-,-,-,-,-,-,-,-,-,-,,,
3,PETROVAC,30-34,"Ženski/ 
Female",11,11,-,-,-,-,-,-,-,-,-,-,-,-,-,,,
3,PETROVAC,35-39,"Ukupno/ 
Total",33,32,-,-,-,-,-,-,-,-,-,1,-,-,-,,,
3,PETROVAC,35-39,"Muški/ 
Male",20,20,-,-,-,-,-,-,-,-,-,-,-,-,-,,,
3,PETROVAC,35-39,"Ženski/ 
Female",13,12,-,-,-,-,-,-,-,-,-,1,-,-,-,,,
3,PETROVAC,40-44,"Ukupno/ 
Total",20,20,-,-,-,-,-,-,-,-,-,-,-,-,-,,,
3,PETROVAC,40-44,"Muški/ 
Male",10,10,-,-,-,-,-,-,-,-,-,-,-,-,-,,,
3,PETROVAC,40-44,"Ženski/ 
Female",10,10,-,-,-,-,-,-,-,-,-,-,-,-,-,,,
3,PETROVAC,45-49,"Ukupno/ 
Total",24,22,-,-,-,-,-,-,1,1,-,-,-,-,-,,,
3,PETROVAC,45-49,"Muški/ 
Male",14,13,-,-,-,-,-,-,-,1,-,-,-,-,-,,,
3,PETROVAC,45-49,"Ženski/ 
Female",10,9,-,-,-,-,-,-,1,-,-,-,-,-,-,,,
3,PETROVAC,"50 i više/ 
50 and over","Ukupno/ 
Total",171,171,-,-,-,-,-,-,-,-,-,-,-,-,-,,,
3,PETROVAC,"50 i više/ 
50 and over","Muški/ 
Male",70,70,-,-,-,-,-,-,-,-,-,-,-,-,-,,,
3,PETROVAC,"50 i više/ 
50 and over","Ženski/ 
Female",101,101,-,-,-,-,-,-,-,-,-,-,-,-,-,,,
3,PETROVO,"Ukupno/ 
Total","Ukupno/ 
Total",6474,5579,7,433,228,3,12,51,3,4,2,131,15,3,3,,,
3,PETROVO,"Ukupno/ 
Total","Muški/ 
Male",3124,2696,4,210,111,1,5,25,-,2,2,56,10,-,2,,,
3,PETROVO,"Ukupno/ 
Total","Ženski/ 
Female",3350,2883,3,223,117,2,7,26,3,2,-,75,5,3,1,,,
3,PETROVO,0 - 2,"Ukupno/ 
Total",155,155,-,-,-,-,-,-,-,-,-,-,-,-,-,,,
3,PETROVO,0 - 2,"Muški/ 
Male",78,78,-,-,-,-,-,-,-,-,-,-,-,-,-,,,
3,PETROVO,0 - 2,"Ženski/ 
Female",77,77,-,-,-,-,-,-,-,-,-,-,-,-,-,,,
3,PETROVO,3,"Ukupno/ 
Total",55,53,2,-,-,-,-,-,-,-,-,-,-,-,-,,,
3,PETROVO,3,"Muški/ 
Male",34,34,-,-,-,-,-,-,-,-,-,-,-,-,-,,,
3,PETROVO,3,"Ženski/ 
Female",21,19,2,-,-,-,-,-,-,-,-,-,-,-,-,,,
3,PETROVO,4,"Ukupno/ 
Total",54,50,4,-,-,-,-,-,-,-,-,-,-,-,-,,,
3,PETROVO,4,"Muški/ 
Male",34,31,3,-,-,-,-,-,-,-,-,-,-,-,-,,,
3,PETROVO,4,"Ženski/ 
Female",20,19,1,-,-,-,-,-,-,-,-,-,-,-,-,,,
3,PETROVO,5,"Ukupno/ 
Total",45,43,1,1,-,-,-,-,-,-,-,-,-,-,-,,,
3,PETROVO,5,"Muški/ 
Male",18,16,1,1,-,-,-,-,-,-,-,-,-,-,-,,,
3,PETROVO,5,"Ženski/ 
Female",27,27,-,-,-,-,-,-,-,-,-,-,-,-,-,,,
3,PETROVO,6,"Ukupno/ 
Total",44,1,-,43,-,-,-,-,-,-,-,-,-,-,-,,,
3,PETROVO,6,"Muški/ 
Male",22,1,-,21,-,-,-,-,-,-,-,-,-,-,-,,,
3,PETROVO,6,"Ženski/ 
Female",22,-,-,22,-,-,-,-,-,-,-,-,-,-,-,,,
3,PETROVO,7,"Ukupno/ 
Total",49,3,-,46,-,-,-,-,-,-,-,-,-,-,-,,,
3,PETROVO,7,"Muški/ 
Male",23,1,-,22,-,-,-,-,-,-,-,-,-,-,-,,,
3,PETROVO,7,"Ženski/ 
Female",26,2,-,24,-,-,-,-,-,-,-,-,-,-,-,,,
3,PETROVO,8,"Ukupno/ 
Total",43,1,-,42,-,-,-,-,-,-,-,-,-,-,-,,,
3,PETROVO,8,"Muški/ 
Male",25,1,-,24,-,-,-,-,-,-,-,-,-,-,-,,,
3,PETROVO,8,"Ženski/ 
Female",18,-,-,18,-,-,-,-,-,-,-,-,-,-,-,,,
3,PETROVO,9,"Ukupno/ 
Total",49,-,-,49,-,-,-,-,-,-,-,-,-,-,-,,,
3,PETROVO,9,"Muški/ 
Male",22,-,-,22,-,-,-,-,-,-,-,-,-,-,-,,,
3,PETROVO,9,"Ženski/ 
Female",27,-,-,27,-,-,-,-,-,-,-,-,-,-,-,,,
3,PETROVO,10,"Ukupno/ 
Total",46,1,-,45,-,-,-,-,-,-,-,-,-,-,-,,,
3,PETROVO,10,"Muški/ 
Male",23,1,-,22,-,-,-,-,-,-,-,-,-,-,-,,,
3,PETROVO,10,"Ženski/ 
Female",23,-,-,23,-,-,-,-,-,-,-,-,-,-,-,,,
3,PETROVO,11,"Ukupno/ 
Total",47,-,-,47,-,-,-,-,-,-,-,-,-,-,-,,,
3,PETROVO,11,"Muški/ 
Male",27,-,-,27,-,-,-,-,-,-,-,-,-,-,-,,,
3,PETROVO,11,"Ženski/ 
Female",20,-,-,20,-,-,-,-,-,-,-,-,-,-,-,,,
3,PETROVO,12,"Ukupno/ 
Total",55,-,-,55,-,-,-,-,-,-,-,-,-,-,-,,,
3,PETROVO,12,"Muški/ 
Male",24,-,-,24,-,-,-,-,-,-,-,-,-,-,-,,,
3,PETROVO,12,"Ženski/ 
Female",31,-,-,31,-,-,-,-,-,-,-,-,-,-,-,,,
3,PETROVO,13,"Ukupno/ 
Total",56,1,-,55,-,-,-,-,-,-,-,-,-,-,-,,,
3,PETROVO,13,"Muški/ 
Male",28,1,-,27,-,-,-,-,-,-,-,-,-,-,-,,,
3,PETROVO,13,"Ženski/ 
Female",28,-,-,28,-,-,-,-,-,-,-,-,-,-,-,,,
3,PETROVO,14,"Ukupno/ 
Total",59,-,-,47,12,-,-,-,-,-,-,-,-,-,-,,,
3,PETROVO,14,"Muški/ 
Male",21,-,-,17,4,-,-,-,-,-,-,-,-,-,-,,,
3,PETROVO,14,"Ženski/ 
Female",38,-,-,30,8,-,-,-,-,-,-,-,-,-,-,,,
3,PETROVO,15,"Ukupno/ 
Total",70,3,-,2,65,-,-,-,-,-,-,-,-,-,-,,,
3,PETROVO,15,"Muški/ 
Male",39,2,-,2,35,-,-,-,-,-,-,-,-,-,-,,,
3,PETROVO,15,"Ženski/ 
Female",31,1,-,-,30,-,-,-,-,-,-,-,-,-,-,,,
3,PETROVO,16,"Ukupno/ 
Total",67,5,-,-,62,-,-,-,-,-,-,-,-,-,-,,,
3,PETROVO,16,"Muški/ 
Male",38,2,-,-,36,-,-,-,-,-,-,-,-,-,-,,,
3,PETROVO,16,"Ženski/ 
Female",29,3,-,-,26,-,-,-,-,-,-,-,-,-,-,,,
3,PETROVO,17,"Ukupno/ 
Total",63,8,-,-,55,-,-,-,-,-,-,-,-,-,-,,,
3,PETROVO,17,"Muški/ 
Male",31,6,-,-,25,-,-,-,-,-,-,-,-,-,-,,,
3,PETROVO,17,"Ženski/ 
Female",32,2,-,-,30,-,-,-,-,-,-,-,-,-,-,,,
3,PETROVO,18,"Ukupno/ 
Total",69,28,-,-,30,-,2,1,-,-,-,8,-,-,-,,,
3,PETROVO,18,"Muški/ 
Male",35,23,-,-,10,-,-,-,-,-,-,2,-,-,-,,,
3,PETROVO,18,"Ženski/ 
Female",34,5,-,-,20,-,2,1,-,-,-,6,-,-,-,,,
3,PETROVO,19,"Ukupno/ 
Total",83,58,-,-,1,1,2,6,-,-,-,15,-,-,-,,,
3,PETROVO,19,"Muški/ 
Male",43,37,-,-,-,1,-,1,-,-,-,4,-,-,-,,,
3,PETROVO,19,"Ženski/ 
Female",40,21,-,-,1,-,2,5,-,-,-,11,-,-,-,,,
3,PETROVO,20,"Ukupno/ 
Total",55,38,-,-,-,-,-,5,-,-,-,12,-,-,-,,,
3,PETROVO,20,"Muški/ 
Male",27,23,-,-,-,-,-,2,-,-,-,2,-,-,-,,,
3,PETROVO,20,"Ženski/ 
Female",28,15,-,-,-,-,-,3,-,-,-,10,-,-,-,,,
3,PETROVO,21,"Ukupno/ 
Total",66,38,-,-,-,-,1,6,-,-,-,21,-,-,-,,,
3,PETROVO,21,"Muški/ 
Male",29,20,-,-,-,-,-,3,-,-,-,6,-,-,-,,,
3,PETROVO,21,"Ženski/ 
Female",37,18,-,-,-,-,1,3,-,-,-,15,-,-,-,,,
3,PETROVO,22,"Ukupno/ 
Total",77,39,-,-,3,-,2,2,-,-,-,29,-,1,1,,,
3,PETROVO,22,"Muški/ 
Male",51,29,-,-,1,-,1,1,-,-,-,18,-,-,1,,,
3,PETROVO,22,"Ženski/ 
Female",26,10,-,-,2,-,1,1,-,-,-,11,-,1,-,,,
3,PETROVO,23,"Ukupno/ 
Total",84,66,-,-,-,-,1,4,-,-,-,11,2,-,-,,,
3,PETROVO,23,"Muški/ 
Male",44,33,-,-,-,-,1,4,-,-,-,4,2,-,-,,,
3,PETROVO,23,"Ženski/ 
Female",40,33,-,-,-,-,-,-,-,-,-,7,-,-,-,,,
3,PETROVO,24,"Ukupno/ 
Total",81,65,-,-,-,-,1,4,-,2,-,7,2,-,-,,,
3,PETROVO,24,"Muški/ 
Male",36,30,-,-,-,-,1,3,-,-,-,2,-,-,-,,,
3,PETROVO,24,"Ženski/ 
Female",45,35,-,-,-,-,-,1,-,2,-,5,2,-,-,,,
3,PETROVO,25-29,"Ukupno/ 
Total",418,370,-,-,-,2,3,13,1,1,-,21,5,1,1,,,
3,PETROVO,25-29,"Muški/ 
Male",232,206,-,-,-,-,2,5,-,1,-,13,4,-,1,,,
3,PETROVO,25-29,"Ženski/ 
Female",186,164,-,-,-,2,1,8,1,-,-,8,1,1,-,,,
3,PETROVO,30-34,"Ukupno/ 
Total",350,330,-,-,-,-,-,6,1,1,-,4,6,1,1,,,
3,PETROVO,30-34,"Muški/ 
Male",188,178,-,-,-,-,-,2,-,1,-,3,4,-,-,,,
3,PETROVO,30-34,"Ženski/ 
Female",162,152,-,-,-,-,-,4,1,-,-,1,2,1,1,,,
3,PETROVO,35-39,"Ukupno/ 
Total",303,299,-,-,-,-,-,1,1,-,2,-,-,-,-,,,
3,PETROVO,35-39,"Muški/ 
Male",155,152,-,-,-,-,-,1,-,-,2,-,-,-,-,,,
3,PETROVO,35-39,"Ženski/ 
Female",148,147,-,-,-,-,-,-,1,-,-,-,-,-,-,,,
3,PETROVO,40-44,"Ukupno/ 
Total",345,343,-,1,-,-,-,-,-,-,-,1,-,-,-,,,
3,PETROVO,40-44,"Muški/ 
Male",166,164,-,1,-,-,-,-,-,-,-,1,-,-,-,,,
3,PETROVO,40-44,"Ženski/ 
Female",179,179,-,-,-,-,-,-,-,-,-,-,-,-,-,,,
3,PETROVO,45-49,"Ukupno/ 
Total",469,467,-,-,-,-,-,2,-,-,-,-,-,-,-,,,
3,PETROVO,45-49,"Muški/ 
Male",237,235,-,-,-,-,-,2,-,-,-,-,-,-,-,,,
3,PETROVO,45-49,"Ženski/ 
Female",232,232,-,-,-,-,-,-,-,-,-,-,-,-,-,,,
3,PETROVO,"50 i više/ 
50 and over","Ukupno/ 
Total",3117,3114,-,-,-,-,-,1,-,-,-,2,-,-,-,,,
3,PETROVO,"50 i više/ 
50 and over","Muški/ 
Male",1394,1392,-,-,-,-,-,1,-,-,-,1,-,-,-,,,
3,PETROVO,"50 i više/ 
50 and over","Ženski/ 
Female",1723,1722,-,-,-,-,-,-,-,-,-,1,-,-,-,,,
3,PRIJEDOR,"Ukupno/ 
Total","Ukupno/ 
Total",89397,73486,363,7094,4095,288,721,657,106,198,58,1993,237,33,68,,,
3,PRIJEDOR,"Ukupno/ 
Total","Muški/ 
Male",43863,36009,213,3625,2045,155,327,284,53,102,25,879,105,17,24,,,
3,PRIJEDOR,"Ukupno/ 
Total","Ženski/ 
Female",45534,37477,150,3469,2050,133,394,373,53,96,33,1114,132,16,44,,,
3,PRIJEDOR,0 - 2,"Ukupno/ 
Total",1983,1983,-,-,-,-,-,-,-,-,-,-,-,-,-,,,
3,PRIJEDOR,0 - 2,"Muški/ 
Male",1018,1018,-,-,-,-,-,-,-,-,-,-,-,-,-,,,
3,PRIJEDOR,0 - 2,"Ženski/ 
Female",965,965,-,-,-,-,-,-,-,-,-,-,-,-,-,,,
3,PRIJEDOR,3,"Ukupno/ 
Total",766,682,84,-,-,-,-,-,-,-,-,-,-,-,-,,,
3,PRIJEDOR,3,"Muški/ 
Male",404,362,42,-,-,-,-,-,-,-,-,-,-,-,-,,,
3,PRIJEDOR,3,"Ženski/ 
Female",362,320,42,-,-,-,-,-,-,-,-,-,-,-,-,,,
3,PRIJEDOR,4,"Ukupno/ 
Total",719,596,123,-,-,-,-,-,-,-,-,-,-,-,-,,,
3,PRIJEDOR,4,"Muški/ 
Male",383,303,80,-,-,-,-,-,-,-,-,-,-,-,-,,,
3,PRIJEDOR,4,"Ženski/ 
Female",336,293,43,-,-,-,-,-,-,-,-,-,-,-,-,,,
3,PRIJEDOR,5,"Ukupno/ 
Total",720,522,133,65,-,-,-,-,-,-,-,-,-,-,-,,,
3,PRIJEDOR,5,"Muški/ 
Male",385,275,77,33,-,-,-,-,-,-,-,-,-,-,-,,,
3,PRIJEDOR,5,"Ženski/ 
Female",335,247,56,32,-,-,-,-,-,-,-,-,-,-,-,,,
3,PRIJEDOR,6,"Ukupno/ 
Total",767,39,23,705,-,-,-,-,-,-,-,-,-,-,-,,,
3,PRIJEDOR,6,"Muški/ 
Male",395,22,14,359,-,-,-,-,-,-,-,-,-,-,-,,,
3,PRIJEDOR,6,"Ženski/ 
Female",372,17,9,346,-,-,-,-,-,-,-,-,-,-,-,,,
3,PRIJEDOR,7,"Ukupno/ 
Total",690,15,-,675,-,-,-,-,-,-,-,-,-,-,-,,,
3,PRIJEDOR,7,"Muški/ 
Male",360,11,-,349,-,-,-,-,-,-,-,-,-,-,-,,,
3,PRIJEDOR,7,"Ženski/ 
Female",330,4,-,326,-,-,-,-,-,-,-,-,-,-,-,,,
3,PRIJEDOR,8,"Ukupno/ 
Total",773,8,-,765,-,-,-,-,-,-,-,-,-,-,-,,,
3,PRIJEDOR,8,"Muški/ 
Male",399,4,-,395,-,-,-,-,-,-,-,-,-,-,-,,,
3,PRIJEDOR,8,"Ženski/ 
Female",374,4,-,370,-,-,-,-,-,-,-,-,-,-,-,,,
3,PRIJEDOR,9,"Ukupno/ 
Total",758,8,-,750,-,-,-,-,-,-,-,-,-,-,-,,,
3,PRIJEDOR,9,"Muški/ 
Male",385,4,-,381,-,-,-,-,-,-,-,-,-,-,-,,,
3,PRIJEDOR,9,"Ženski/ 
Female",373,4,-,369,-,-,-,-,-,-,-,-,-,-,-,,,
3,PRIJEDOR,10,"Ukupno/ 
Total",786,8,-,778,-,-,-,-,-,-,-,-,-,-,-,,,
3,PRIJEDOR,10,"Muški/ 
Male",417,4,-,413,-,-,-,-,-,-,-,-,-,-,-,,,
3,PRIJEDOR,10,"Ženski/ 
Female",369,4,-,365,-,-,-,-,-,-,-,-,-,-,-,,,
3,PRIJEDOR,11,"Ukupno/ 
Total",764,7,-,757,-,-,-,-,-,-,-,-,-,-,-,,,
3,PRIJEDOR,11,"Muški/ 
Male",392,4,-,388,-,-,-,-,-,-,-,-,-,-,-,,,
3,PRIJEDOR,11,"Ženski/ 
Female",372,3,-,369,-,-,-,-,-,-,-,-,-,-,-,,,
3,PRIJEDOR,12,"Ukupno/ 
Total",859,10,-,849,-,-,-,-,-,-,-,-,-,-,-,,,
3,PRIJEDOR,12,"Muški/ 
Male",437,5,-,432,-,-,-,-,-,-,-,-,-,-,-,,,
3,PRIJEDOR,12,"Ženski/ 
Female",422,5,-,417,-,-,-,-,-,-,-,-,-,-,-,,,
3,PRIJEDOR,13,"Ukupno/ 
Total",873,12,-,861,-,-,-,-,-,-,-,-,-,-,-,,,
3,PRIJEDOR,13,"Muški/ 
Male",456,7,-,449,-,-,-,-,-,-,-,-,-,-,-,,,
3,PRIJEDOR,13,"Ženski/ 
Female",417,5,-,412,-,-,-,-,-,-,-,-,-,-,-,,,
3,PRIJEDOR,14,"Ukupno/ 
Total",912,19,-,705,188,-,-,-,-,-,-,-,-,-,-,,,
3,PRIJEDOR,14,"Muški/ 
Male",431,8,-,335,88,-,-,-,-,-,-,-,-,-,-,,,
3,PRIJEDOR,14,"Ženski/ 
Female",481,11,-,370,100,-,-,-,-,-,-,-,-,-,-,,,
3,PRIJEDOR,15,"Ukupno/ 
Total",1060,43,-,88,929,-,-,-,-,-,-,-,-,-,-,,,
3,PRIJEDOR,15,"Muški/ 
Male",540,23,-,41,476,-,-,-,-,-,-,-,-,-,-,,,
3,PRIJEDOR,15,"Ženski/ 
Female",520,20,-,47,453,-,-,-,-,-,-,-,-,-,-,,,
3,PRIJEDOR,16,"Ukupno/ 
Total",1206,44,-,17,1145,-,-,-,-,-,-,-,-,-,-,,,
3,PRIJEDOR,16,"Muški/ 
Male",627,24,-,12,591,-,-,-,-,-,-,-,-,-,-,,,
3,PRIJEDOR,16,"Ženski/ 
Female",579,20,-,5,554,-,-,-,-,-,-,-,-,-,-,,,
3,PRIJEDOR,17,"Ukupno/ 
Total",1094,136,-,14,910,14,9,2,-,-,-,9,-,-,-,,,
3,PRIJEDOR,17,"Muški/ 
Male",546,83,-,7,440,5,5,2,-,-,-,4,-,-,-,,,
3,PRIJEDOR,17,"Ženski/ 
Female",548,53,-,7,470,9,4,-,-,-,-,5,-,-,-,,,
3,PRIJEDOR,18,"Ukupno/ 
Total",1148,378,-,11,566,17,40,30,-,-,-,106,-,-,-,,,
3,PRIJEDOR,18,"Muški/ 
Male",586,224,-,6,280,8,22,12,-,-,-,34,-,-,-,,,
3,PRIJEDOR,18,"Ženski/ 
Female",562,154,-,5,286,9,18,18,-,-,-,72,-,-,-,,,
3,PRIJEDOR,19,"Ukupno/ 
Total",1173,590,-,4,98,33,91,75,-,-,-,280,-,2,-,,,
3,PRIJEDOR,19,"Muški/ 
Male",597,353,-,3,40,20,37,32,-,-,-,112,-,-,-,,,
3,PRIJEDOR,19,"Ženski/ 
Female",576,237,-,1,58,13,54,43,-,-,-,168,-,2,-,,,
3,PRIJEDOR,20,"Ukupno/ 
Total",901,430,-,2,31,20,82,62,6,-,-,242,20,6,-,,,
3,PRIJEDOR,20,"Muški/ 
Male",443,249,-,2,14,10,30,29,3,-,-,94,10,2,-,,,
3,PRIJEDOR,20,"Ženski/ 
Female",458,181,-,-,17,10,52,33,3,-,-,148,10,4,-,,,
3,PRIJEDOR,21,"Ukupno/ 
Total",1063,595,-,-,38,19,74,64,7,4,-,250,11,1,-,,,
3,PRIJEDOR,21,"Muški/ 
Male",547,340,-,-,19,13,26,32,3,1,-,108,5,-,-,,,
3,PRIJEDOR,21,"Ženski/ 
Female",516,255,-,-,19,6,48,32,4,3,-,142,6,1,-,,,
3,PRIJEDOR,22,"Ukupno/ 
Total",1169,708,-,1,24,22,76,57,8,7,3,233,20,3,7,,,
3,PRIJEDOR,22,"Muški/ 
Male",611,399,-,-,16,11,43,23,4,3,2,96,10,2,2,,,
3,PRIJEDOR,22,"Ženski/ 
Female",558,309,-,1,8,11,33,34,4,4,1,137,10,1,5,,,
3,PRIJEDOR,23,"Ukupno/ 
Total",1175,780,-,2,19,10,53,48,6,9,2,206,22,4,14,,,
3,PRIJEDOR,23,"Muški/ 
Male",612,442,-,1,9,3,26,19,2,4,1,87,12,2,4,,,
3,PRIJEDOR,23,"Ženski/ 
Female",563,338,-,1,10,7,27,29,4,5,1,119,10,2,10,,,
3,PRIJEDOR,24,"Ukupno/ 
Total",1196,918,-,-,9,14,38,45,8,10,2,125,20,2,5,,,
3,PRIJEDOR,24,"Muški/ 
Male",606,476,-,-,6,7,21,17,5,5,-,58,9,1,1,,,
3,PRIJEDOR,24,"Ženski/ 
Female",590,442,-,-,3,7,17,28,3,5,2,67,11,1,4,,,
3,PRIJEDOR,25-29,"Ukupno/ 
Total",6216,5326,-,5,30,49,104,181,27,59,17,299,90,6,23,,,
3,PRIJEDOR,25-29,"Muški/ 
Male",3153,2728,-,3,16,28,45,75,11,28,6,161,39,2,11,,,
3,PRIJEDOR,25-29,"Ženski/ 
Female",3063,2598,-,2,14,21,59,106,16,31,11,138,51,4,12,,,
3,PRIJEDOR,30-34,"Ukupno/ 
Total",6213,5841,-,7,13,23,72,49,20,34,11,116,18,1,8,,,
3,PRIJEDOR,30-34,"Muški/ 
Male",3161,2988,-,2,7,12,29,20,12,16,4,62,7,1,1,,,
3,PRIJEDOR,30-34,"Ženski/ 
Female",3052,2853,-,5,6,11,43,29,8,18,7,54,11,-,7,,,
3,PRIJEDOR,35-39,"Ukupno/ 
Total",6499,6248,-,7,22,29,39,26,14,25,9,53,17,5,5,,,
3,PRIJEDOR,35-39,"Muški/ 
Male",3355,3227,-,2,9,18,20,15,8,14,4,26,6,5,1,,,
3,PRIJEDOR,35-39,"Ženski/ 
Female",3144,3021,-,5,13,11,19,11,6,11,5,27,11,-,4,,,
3,PRIJEDOR,40-44,"Ukupno/ 
Total",6233,6095,-,3,21,24,13,10,7,18,6,27,4,2,3,,,
3,PRIJEDOR,40-44,"Muški/ 
Male",3148,3082,-,1,6,15,7,4,4,6,2,15,2,2,2,,,
3,PRIJEDOR,40-44,"Ženski/ 
Female",3085,3013,-,2,15,9,6,6,3,12,4,12,2,-,1,,,
